"filename", "language", "JSON with Comments", "JSON", "TypeScript", "Markdown", "MS SQL", "Prisma", "JavaScript", "Docker", "Ignore", "YAML", "comment", "blank", "total"
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\core\ws\ws.service.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\changePass.dto.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\deleteSession.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\email.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\getTempPass.dto.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\login-user.dto.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\login.dto.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\registrate-user.dto.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\registrate.dto.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\sessionData.dto.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\DTO\requests\verify.dto.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\REST\admin.controller.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\REST\auth.controller.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\REST\password.controller.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\REST\registration.controller.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\REST\session.controller.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\controllers\docs\authSwagger.docs.ts", "TypeScript", 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 17, 7, 369
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\providers\facade\facade.adapter.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 17, 98
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\providers\facade\facade.port.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 13, 61
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\auth\providers\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\GQL\chat.resolver.ts", "TypeScript", 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 40, 377
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\GQL\models\chat-gql.entity.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 26, 92
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\GQL\models\member-gql.entity.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\GQL\models\message-gql.entity.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\GQL\response\chat-response.gql.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\add-members.dto.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\create-chat.dto.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\get-chat-members.dto.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\index.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\list-chats.dto.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\list-messages.dto.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\mark-as-read.dto.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\mute-chat.dto.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\send-message.dto.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\update-chat.dto.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\DTO\requests\update-message.dto.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\chat.controller.ts", "TypeScript", 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 22, 269
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\REST\docs\chatSwagger.docs.ts", "TypeScript", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 23, 308
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\controllers\WS\chat-ws.controller.ts", "TypeScript", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 31, 190
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\providers\facade\facade.adapter.ts", "TypeScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 5, 99
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\providers\facade\facade.port.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\chat\providers\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\gateway.module.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\shared\auth-token.service.ts", "TypeScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 20, 112
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\shared\jwt.strategy.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\shared\refreshJwt.stratagy.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\GQL\models\user-gql.entity.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\GQL\response\response-with-pagination.gql.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\GQL\users.resolver.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 11, 75
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\REST\users.controller.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\docs\userSwagger.docs.ts", "TypeScript", 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 6, 164
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\dto\create-user.dto.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\dto\update-user.dto.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\controllers\dto\user-query.dto.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\providers\facade\facade.adapter.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\providers\facade\facade.port.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\gateway\user\providers\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\health\health.controller.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\health\health.module.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\modules\health\health.service.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\decorators\accessToken.decorator.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\decorators\refreshToken.decorator.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\decorators\roles.decorator.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\decorators\sessionData.decorator.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\guards\jwt-auth.guard.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\guards\refresh-jwt-auth.guard.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\guards\roles.guard.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\utils\checkPassword.util.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\utils\decodeJwtPayload.util.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\utils\deviceParser.util.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\utils\locationParser.util.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\utils\redisRefreshString.utol.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 10
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\validators\identifiyer.validator.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 5, 35
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\validators\index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\src\shared\validators\password.validator.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\tsconfig.auth.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\tsconfig.build.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\gateway-service\tsconfig.json", "JSON with Comments", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 10, 10, 44
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\.prettierrc", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\README.md", "Markdown", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 20
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 1, 2, 36
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\nest-cli.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\package-lock.json", "JSON", 0, 10871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10872
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\package.json", "JSON", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\app.module.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\interceptors\loggining.intrceptor.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\main.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 3, 34
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\amqp\amqp.config.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\amqp\amqp.module.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\chanels\chanels.module.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\chanels\consumer.service.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\config\config.module.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\config\env.interface.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\config\env.validation.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 6, 16
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\mail\domain\dto\CreateMessageDTO.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\mail\mail.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\src\modules\mail\mail.service.ts", "TypeScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 8, 87
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\tsconfig.build.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\mail-microservice\tsconfig.json", "JSON with Comments", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\.prettierrc", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 20
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 1, 2, 36
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\nest-cli.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\package-lock.json", "JSON", 0, 11859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11860
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\package.json", "JSON", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma.config.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 2, 15
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\browser.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 21, 3, 30
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\client.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 31, 6, 50
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\commonInputTypes.ts", "TypeScript", 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 9, 35, 402
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\enums.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 5, 16
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\internal\class.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 110, 31, 211
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\internal\prismaNamespace.ts", "TypeScript", 0, 0, 541, 0, 0, 0, 0, 0, 0, 0, 205, 153, 899
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\internal\prismaNamespaceBrowser.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 33, 37, 142
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\models.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 1, 13
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\models\OutboxEvent.ts", "TypeScript", 0, 0, 630, 0, 0, 0, 0, 0, 0, 0, 612, 93, 1335
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\generated\models\User.ts", "TypeScript", 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 602, 88, 1213
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\migrations\20260211121352_init\migration.sql", "MS SQL", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\migrations\20260213073923_init\migration.sql", "MS SQL", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 4, 5, 25
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\migrations\20260306081055_user\migration.sql", "MS SQL", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 11, 6, 30
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\migrations\20260316103144\migration.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 2, 13
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\prisma\schema.prisma", "Prisma", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 5, 36
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\app.controller.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\app.module.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\config\cors.config.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\config\grpc.config.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\config\index.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\config\swager.config.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\config\validation-pipe.config.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\api\api.error.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\api\default\defaultError.handler.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\api\grpc\grpcError.handler.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\api\http\httpError.handler.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 6, 50
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\app.error.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 11, 128
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\application\application.error.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\application\errors\conflictApp.error.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\application\errors\notFoundApp.error.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\domain\domain.error.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
